id,Porcentagem,Binario
491959,0.9999652107714638,1
450713,0.9999652044337289,1
442463,0.9999646545710187,1
493856,0.9999646156183029,1
500426,0.9999643325677895,1
459284,0.9999639727902705,1
395441,0.9999636655051845,1
493962,0.999963451287044,1
395437,0.9999634181209387,1
404393,0.999963256486754,1
389803,0.9999631990918191,1
450224,0.9999630312104871,1
392615,0.999962976718815,1
439249,0.9999627969730825,1
426067,0.9999627693759487,1
433215,0.9999626828883442,1
466213,0.9999626584220497,1
420015,0.9999626147346415,1
439960,0.9999626069742733,1
391630,0.9999625128483599,1
463002,0.9999623841655905,1
428284,0.9999622574257219,1
459305,0.9999621999910795,1
402352,0.9999620462815547,1
465311,0.9999620050909163,1
443020,0.9999619796807556,1
427227,0.9999618414460911,1
470304,0.9999617101962226,1
408451,0.9999616288423006,1
477055,0.9999615832110642,1
486969,0.9999614741404489,1
382417,0.999961466423272,1
460606,0.9999614418494095,1
473755,0.9999612609119117,1
388427,0.9999611134447336,1
446544,0.9999610580002707,1
424885,0.9999606848859665,1
395316,0.9999606183154621,1
485362,0.9999606165533038,1
502594,0.9999605261027824,1
486208,0.9999605178156818,1
381959,0.9999603884278402,1
457628,0.9999602069441036,1
486632,0.999960129910731,1
400093,0.9999597917952,1
476928,0.9999596640026885,1
434794,0.9999596238008523,1
495900,0.9999594445462181,1
397703,0.9999593631035978,1
469903,0.9999593144183588,1
439722,0.9999593134262876,1
393445,0.9999591506928781,1
449360,0.9999591485367753,1
506901,0.9999590645052832,1
445927,0.9999589232416874,1
463183,0.9999586683065528,1
410126,0.9999586346584235,1
442539,0.9999585056502613,1
450274,0.9999583628439047,1
389859,0.999958360701347,1
477050,0.9999583357199491,1
461443,0.9999581105900988,1
390628,0.9999579985662537,1
477054,0.9999579745592854,1
457388,0.9999577130028109,1
403219,0.9999577036714254,1
501130,0.9999576886178239,1
482054,0.9999576832021123,1
505289,0.9999573719068598,1
498694,0.9999573414309418,1
419504,0.9999573338156769,1
427814,0.9999573254071986,1
503638,0.9999572943899044,1
494515,0.999957196359566,1
433317,0.9999571567465427,1
394110,0.9999569416046142,1
469956,0.9999569414423959,1
420703,0.9999567616103865,1
443350,0.9999566500902748,1
450138,0.9999566439820067,1
390445,0.9999566335231683,1
430970,0.9999566327372885,1
483326,0.9999565308171658,1
407914,0.9999564051604533,1
474404,0.9999564051585229,1
433553,0.9999563385322754,1
463147,0.9999563249569792,1
440461,0.9999562263027026,1
502839,0.9999561881230121,1
384685,0.9999560366647842,1
485666,0.9999559726457069,1
471089,0.999955934200929,1
493795,0.9999559208782861,1
441512,0.999955857522617,1
423141,0.9999557680438012,1
419713,0.9999557188911212,1
441887,0.9999556915827835,1
443977,0.9999556878818575,1
455917,0.9999556748127267,1
441846,0.9999556206097406,1
494429,0.9999555701846532,1
489321,0.9999555601465101,1
448820,0.9999555503749225,1
452520,0.999955545277825,1
390963,0.9999555365660173,1
495461,0.9999555296049372,1
507065,0.9999555283199529,1
403484,0.9999554992155473,1
425459,0.9999554971964114,1
446056,0.9999554542439063,1
382041,0.9999553978502651,1
506683,0.9999553270187082,1
417718,0.9999551534652646,1
389254,0.9999550959494272,1
462429,0.9999550669317065,1
429919,0.9999549881147155,1
506064,0.9999549409823085,1
462142,0.9999549122975601,1
494993,0.9999549103792537,1
465174,0.9999548383487327,1
504021,0.9999548360885262,1
416326,0.9999548002918783,1
411346,0.9999547270544225,1
396309,0.9999546766185523,1
448645,0.9999546759444318,1
475174,0.9999546731641122,1
411126,0.9999546232459118,1
447068,0.9999546186457589,1
432119,0.9999544989908651,1
455029,0.9999544938565814,1
393650,0.9999544849266992,1
454477,0.9999544369739172,1
476671,0.9999544171780991,1
489672,0.999954376655283,1
404763,0.9999543296452503,1
434568,0.9999542958923355,1
426097,0.9999541523576012,1
497077,0.9999541295251748,1
427861,0.9999541213957511,1
397012,0.999954117728146,1
495661,0.9999539768806518,1
414367,0.9999539441573074,1
390925,0.9999539026023743,1
485783,0.9999538362734002,1
498708,0.999953816071295,1
434444,0.9999536830272716,1
414313,0.999953531660305,1
388477,0.9999535281483591,1
464728,0.9999534893365438,1
396054,0.9999534466088229,1
496309,0.9999534228551503,1
421933,0.9999534093561516,1
498512,0.9999534009854704,1
504612,0.9999533669755039,1
479892,0.9999533383785075,1
453855,0.999953260696087,1
474503,0.9999532139733107,1
392211,0.9999531864525566,1
455598,0.9999531809381365,1
448951,0.9999531780026486,1
484223,0.9999531259294221,1
465212,0.9999530672656821,1
395906,0.9999530665657732,1
410663,0.9999530329714369,1
401312,0.9999530226079959,1
406277,0.999953000421268,1
385051,0.999952905701221,1
431312,0.9999528884674299,1
420521,0.9999528290327009,1
488278,0.9999528098569725,1
402210,0.9999527560662662,1
439952,0.9999526566634817,1
407450,0.9999526500697588,1
473504,0.9999526333377788,1
468925,0.9999525990851058,1
488105,0.9999525840017782,1
474360,0.9999525631121738,1
421445,0.9999525590830911,1
404951,0.9999525288836968,1
408866,0.9999525236640576,1
444098,0.999952468587917,1
446572,0.9999523460905134,1
431566,0.9999523305380855,1
437119,0.9999522328373917,1
498139,0.9999522191503764,1
475878,0.9999521136113348,1
479085,0.9999519942903171,1
425859,0.9999519932957065,1
503991,0.9999519880480301,1
507044,0.9999519258921781,1
487661,0.999951923988568,1
457792,0.999951879419074,1
455766,0.9999518628454569,1
451895,0.9999518052964537,1
421952,0.9999516823833151,1
414846,0.9999516435820481,1
400396,0.9999515336040363,1
454880,0.9999514413248023,1
452827,0.9999513464396357,1
497483,0.9999513236972754,1
445711,0.9999512216118704,1
438644,0.9999511492185204,1
449444,0.9999511400401747,1
501445,0.9999510359070738,1
468490,0.9999508836550106,1
499594,0.9999507426836831,1
500667,0.9999507315852924,1
482815,0.9999507242211483,1
502823,0.9999506226462986,1
486245,0.9999504999420478,1
434695,0.9999504456731748,1
402648,0.999950352591869,1
399933,0.9999503079056054,1
422502,0.9999502062780825,1
485483,0.9999501154171693,1
381685,0.999950113323798,1
468481,0.9999500870704648,1
442151,0.9999500307345642,1
474697,0.9999499678574364,1
403827,0.999949847668573,1
432685,0.9999498345791897,1
500328,0.9999497605806362,1
439423,0.9999496697140511,1
464884,0.9999496373835366,1
451579,0.9999495673487822,1
388075,0.9999493121898172,1
475016,0.999949148563017,1
428197,0.9999491333961326,1
489098,0.9999491333750911,1
385132,0.9999490525729745,1
400336,0.9999490129254195,1
403419,0.9999489167890863,1
491371,0.9999488831480475,1
438308,0.9999488683756386,1
435681,0.9999487920461134,1
441233,0.999948712476326,1
485937,0.9999486729545592,1
456562,0.9999486612463788,1
401249,0.9999485604046385,1
465495,0.9999485391149534,1
435540,0.9999484819983778,1
390844,0.9999484776075576,1
447538,0.9999484628247342,1
449623,0.9999484626025408,1
446289,0.9999484553902178,1
406097,0.9999484216330551,1
503399,0.9999483558233986,1
499167,0.9999483404622241,1
404213,0.9999483244917569,1
388039,0.9999482270889182,1
394046,0.999948227053908,1
444945,0.9999482035124707,1
384357,0.9999481706169523,1
437394,0.999948136857978,1
449879,0.9999481354542129,1
498392,0.9999481306340753,1
494112,0.9999481037185232,1
402013,0.9999481026381455,1
484605,0.9999480476005127,1
474919,0.9999480446528637,1
392089,0.999947993318983,1
453580,0.9999479428044278,1
453019,0.999947899260776,1
495028,0.9999477395317277,1
491216,0.9999477036729856,1
469378,0.9999476402450411,1
507613,0.9999475858516444,1
491929,0.9999475416493016,1
396749,0.9999475219769257,1
488020,0.9999474900653645,1
390053,0.9999474807482562,1
448672,0.9999474342579272,1
415452,0.9999473652335453,1
408944,0.9999473476968137,1
430939,0.9999472554228158,1
413680,0.9999472033909955,1
496788,0.9999471664428711,1
420526,0.9999471003764068,1
442437,0.9999470886590911,1
474808,0.999947082425747,1
451547,0.9999470769112045,1
437975,0.9999470508603573,1
469743,0.999946991857642,1
461660,0.9999469812888188,1
452985,0.9999469748033389,1
480290,0.9999469739874018,1
501306,0.9999469674207639,1
454967,0.9999469664426484,1
410372,0.9999469286727637,1
476439,0.9999468708138367,1
400203,0.999946857547368,1
488028,0.9999468335965923,1
384200,0.9999467872296812,1
426900,0.9999467357450028,1
418777,0.9999465944145606,1
413177,0.9999465782879381,1
383333,0.999946569944039,1
453011,0.9999465632840866,1
480389,0.9999465085351513,1
391770,0.9999464728762626,1
501605,0.9999464342402761,1
480225,0.999946352838244,1
458758,0.9999463412701537,1
479533,0.9999463317900341,1
463581,0.999946327461826,1
421475,0.9999463152919714,1
507867,0.9999463091899794,1
457042,0.9999462834586824,1
414984,0.9999462832664653,1
492206,0.9999462243973277,1
411573,0.999946212743676,1
489683,0.9999461900545971,1
425554,0.9999461534713479,1
427114,0.9999461497695463,1
499850,0.9999461411265932,1
466814,0.9999460706632589,1
460451,0.9999460698764483,1
424050,0.9999460690054824,1
430543,0.9999460673052755,1
481754,0.9999460328815106,1
456194,0.9999460166576222,1
413113,0.9999459461510818,1
458175,0.9999459450762288,1
501138,0.9999459266709974,1
506127,0.9999459112501984,1
423471,0.9999458834106918,1
402848,0.9999458614781265,1
412564,0.9999458429576598,1
461653,0.9999458338952739,1
423774,0.9999458273555801,1
465482,0.9999458220441948,1
453868,0.999945787752864,1
493527,0.9999457719728608,1
406683,0.9999457694338766,1
391487,0.9999457261598852,1
480776,0.9999456934818989,1
389201,0.9999456522351644,1
454856,0.9999456408287895,1
483842,0.9999456346530841,1
449836,0.9999455708956435,1
461641,0.9999455329245228,1
398414,0.9999454975124742,1
478071,0.9999454972173104,1
480885,0.9999454912836283,1
486385,0.9999454901693666,1
460918,0.9999454894465043,1
399308,0.9999454658446564,1
492482,0.999945458027838,1
440264,0.9999454393882068,1
399787,0.9999453757688461,1
398879,0.9999453452270257,1
500512,0.9999453277642691,1
441119,0.9999453096955376,1
439199,0.9999452796038485,1
416374,0.9999452590691887,1
391797,0.9999452518549764,1
475880,0.9999452496623751,1
392404,0.9999452205142637,1
471480,0.9999451972167948,1
393138,0.9999451775025471,1
404760,0.9999451615057423,1
505735,0.9999451398689525,1
469876,0.9999451246420037,1
495000,0.9999451221704024,1
474865,0.9999451217826232,1
482078,0.9999451044029477,1
450196,0.9999450989065931,1
490345,0.9999450913745631,1
429576,0.9999450841483396,1
446435,0.9999450168616211,1
499971,0.9999449899266326,1
482812,0.9999449802973451,1
455847,0.9999449754996981,1
451022,0.9999449743785077,1
395184,0.9999449434491083,1
500632,0.9999449333452767,1
467913,0.9999448953569479,1
483654,0.9999448677310678,1
446240,0.9999448342568761,1
475950,0.9999447893273643,1
495154,0.9999447523005379,1
454852,0.9999447396197152,1
411721,0.9999446880984665,1
392024,0.9999445810046883,1
404311,0.9999445662820283,1
410394,0.9999445256380857,1
476911,0.9999445032527247,1
467930,0.9999444979323803,1
448841,0.9999444295833976,1
440189,0.9999443007922799,1
493411,0.9999441891782801,1
470006,0.9999441491800252,1
442848,0.9999441078630713,1
388141,0.9999440964161272,1
442921,0.9999440933153594,1
401465,0.999944085343511,1
391452,0.9999440669956545,1
442775,0.9999440669379466,1
403181,0.9999440303490713,1
414094,0.9999439951518461,1
439045,0.9999439842114819,1
444722,0.9999439756201931,1
457265,0.9999439657789617,1
440636,0.9999439552418382,1
383619,0.9999439477898802,1
495397,0.9999439279739272,1
423923,0.9999439147953634,1
464955,0.9999439021729392,1
472396,0.9999438881744686,1
442577,0.9999438516889652,1
421547,0.9999438326511079,1
484207,0.9999437404809379,1
491108,0.9999436808798282,1
429048,0.9999436497552266,1
478360,0.9999436305505982,1
489705,0.9999435732195276,1
404840,0.9999435600906338,1
407864,0.9999435533218834,1
484150,0.9999435500298371,1
503128,0.9999435305168636,1
506303,0.9999435292117493,1
449892,0.9999435289834118,1
405230,0.9999434935586803,1
488561,0.9999433970038474,1
398802,0.9999433864699638,1
456389,0.9999433497015483,1
393929,0.9999433145404077,1
415312,0.9999432871959997,1
459291,0.9999432277865888,1
500505,0.9999431430754964,1
461647,0.9999431246697617,1
398456,0.9999431103508521,1
462965,0.9999430909406269,1
392964,0.9999430738539017,1
440072,0.9999430544721587,1
453433,0.9999430018680728,1
491821,0.9999429198257836,1
414097,0.9999429125213437,1
441131,0.9999428623895577,1
497994,0.999942852795594,1
477005,0.9999428339537417,1
483894,0.9999427249066796,1
396347,0.9999427021996562,1
461796,0.9999426624730906,1
492210,0.9999426557621428,1
396363,0.9999426497317621,1
472579,0.9999426437607899,1
506527,0.9999426429983241,1
493880,0.9999425774002878,1
419936,0.9999425559733024,1
454540,0.9999425246237724,1
422597,0.9999425173429182,1
407259,0.9999424781737403,1
419992,0.9999424575475894,1
397908,0.9999424559327649,1
399530,0.9999424518062425,1
415822,0.9999424514758779,1
450288,0.9999424489684765,1
400366,0.9999424464974719,1
428114,0.9999424375761757,1
468176,0.9999423868866992,1
503967,0.9999423083974588,1
483622,0.9999422695682787,1
453097,0.9999421690367225,1
454879,0.9999421631645227,1
437904,0.9999421601816467,1
385741,0.9999421562925307,1
414651,0.9999421508859804,1
390312,0.9999421412633613,1
387993,0.9999421307910685,1
493914,0.9999420953581073,1
421064,0.999942081377945,1
422217,0.9999420632263913,1
452320,0.99994204372865,1
401232,0.9999420209155377,1
458101,0.9999420059356464,1
439353,0.99994197187287,1
494672,0.9999419639595077,1
420723,0.999941952710637,1
432505,0.9999419076068228,1
484258,0.9999418940598561,1
428950,0.9999418919889471,1
410172,0.9999418314753115,1
443547,0.9999418009056512,1
507265,0.9999417540481388,1
462014,0.9999417421814256,1
504304,0.9999417404268047,1
491209,0.9999417237060786,1
452062,0.9999417202014282,1
458305,0.9999416794459511,1
442095,0.9999416232093602,1
483800,0.9999415688262936,1
423885,0.9999415208144387,1
424889,0.9999415039755579,1
415029,0.9999414820785562,1
494173,0.9999414585351583,1
401836,0.9999414283461489,1
405004,0.9999413958421872,1
451536,0.999941391841929,1
496176,0.9999413855659333,1
390167,0.999941382596838,1
381182,0.9999413821061153,1
450304,0.9999412705367285,1
437405,0.9999412654285285,1
473057,0.9999412395675283,1
404149,0.9999412328799895,1
403568,0.9999412058402258,1
487112,0.9999412049144727,1
464226,0.9999411810709341,1
504910,0.9999411012710914,1
500297,0.9999410486258276,1
427462,0.999940962437676,1
472465,0.9999409511213856,1
437088,0.9999409385420152,1
478914,0.9999408762499222,1
389749,0.9999408645300532,1
432181,0.9999408483505249,1
464264,0.9999408482915149,1
469962,0.9999408479778681,1
383504,0.9999408391877019,1
446247,0.9999408355991897,1
462223,0.9999408239222258,1
402060,0.9999408227172604,1
493178,0.9999407934525283,1
391603,0.9999407157274962,1
399476,0.9999406686275237,1
421137,0.9999406640356727,1
492230,0.9999406340837633,1
421787,0.9999406024703421,1
484184,0.9999405959672485,1
468927,0.9999405140119222,1
430615,0.9999405044585831,1
449591,0.9999404929027674,1
390139,0.9999404311172776,1
444629,0.999940431103659,1
423557,0.9999404311036483,1
448280,0.999940429857803,1
402829,0.999940429849254,1
423973,0.9999404283420604,1
500561,0.9999404280227875,1
478834,0.9999404237230983,1
501059,0.9999404205729292,1
416919,0.9999404143269631,1
441444,0.999940413629803,1
419801,0.9999404117669357,1
459244,0.9999404077367414,1
475223,0.9999403730786536,1
475538,0.9999403670164584,1
403256,0.9999403660755429,1
417749,0.999940365688138,1
434745,0.9999403596220879,1
439174,0.9999403510946439,1
502955,0.9999403348702118,1
398431,0.9999403308249573,1
425448,0.9999403244302985,1
480951,0.9999403181530216,1
442609,0.9999403143464761,1
423581,0.9999403142661433,1
484842,0.9999402924867486,1
480174,0.999940266303875,1
460148,0.9999402501011593,1
483992,0.9999402388813861,1
446140,0.9999401913711811,1
460466,0.9999401909484534,1
404166,0.9999401772650659,1
386332,0.9999401670671906,1
441013,0.9999401501494827,1
396317,0.9999401244153757,1
386371,0.9999400365136064,1
440836,0.999940024060734,1
406944,0.9999400138770848,1
443874,0.9999400004417434,1
400089,0.9999400004049548,1
429717,0.9999399486953128,1
479076,0.9999398587544434,1
455394,0.9999398347124202,1
480042,0.9999398264978326,1
385103,0.9999398259341779,1
461594,0.9999397699840462,1
420413,0.9999397616050751,1
429726,0.9999396998982587,1
389922,0.9999396970138099,1
422017,0.9999396918155007,1
500093,0.9999396815616667,1
498650,0.9999396602493822,1
460040,0.9999396558302642,1
410353,0.9999396215977534,1
485019,0.9999396146710762,1
422776,0.9999395774139113,1
410656,0.9999395636229964,1
389982,0.999939530489981,1
436296,0.9999394246306812,1
436987,0.9999394022981642,1
423187,0.9999393628085028,1
388946,0.9999393582100842,1
390710,0.9999393481341708,1
506176,0.999939339446844,1
424764,0.9999392865990855,1
462385,0.9999392771265884,1
407204,0.9999392383007162,1
480735,0.9999392023717937,1
506153,0.9999391860283146,1
441238,0.999939147803503,1
444164,0.999939137532408,1
473799,0.9999391369301767,1
435779,0.9999391329094708,1
446387,0.9999391197041663,1
496103,0.9999391196861798,1
432938,0.9999391195605442,1
400760,0.9999391165785333,1
503131,0.999939116393889,1
421890,0.9999391161505516,1
449763,0.9999391130681149,1
469153,0.9999391090787716,1
394807,0.9999391069853379,1
497756,0.9999390967503111,1
495191,0.9999390865632773,1
403697,0.9999390744342519,1
411708,0.9999390692083991,1
479318,0.999939047029481,1
491789,0.999939040845462,1
475099,0.9999390398216559,1
458197,0.9999390238222312,1
493774,0.9999390089372558,1
443455,0.9999389986863033,1
469250,0.9999389542375996,1
438754,0.9999389019385615,1
388672,0.9999388711725402,1
488538,0.9999388070681896,1
406326,0.9999387715487396,1
392023,0.9999387578816854,1
431725,0.9999387048098699,1
407805,0.9999386806605771,1
487533,0.9999386362265508,1
399973,0.9999385864215158,1
449193,0.9999385832240306,1
406874,0.9999385799407263,1
450419,0.9999385786661389,1
449793,0.9999385779479516,1
491179,0.9999385767648031,1
476709,0.9999384609569446,1
389626,0.9999384040457513,1
472190,0.9999384033725662,1
390483,0.9999383978380814,1
436040,0.9999383885863159,1
427606,0.9999383847982366,1
435856,0.9999383794402912,1
446373,0.9999382981745472,1
435604,0.9999382567326052,1
389504,0.9999382167548255,1
409349,0.9999381660437735,1
485604,0.9999381406459094,1
412576,0.9999381075711357,1
501969,0.9999380246150069,1
490467,0.9999380240502058,1
459115,0.9999380224313286,1
473039,0.9999380213961182,1
382344,0.9999380062396683,1
445367,0.9999379922030645,1
463993,0.9999379873131351,1
407370,0.9999379684024503,1
413573,0.9999379680397654,1
492275,0.9999379110364776,1
425340,0.9999378713507945,1
504535,0.9999378663182258,1
472457,0.9999378078506143,1
386333,0.9999378033481101,1
428390,0.9999377433273328,1
422049,0.9999377340049175,1
485963,0.9999377260284071,1
470798,0.9999377208519811,1
429840,0.9999376750826635,1
390651,0.9999376069552667,1
471970,0.9999376056312888,1
468421,0.9999376043496967,1
444390,0.9999375943706792,1
446689,0.9999375901151751,1
386959,0.9999375805916509,1
501692,0.9999375715471122,1
415193,0.9999375575578835,1
438947,0.999937521747432,1
390185,0.9999374832016183,1
493067,0.9999374628642793,1
414666,0.9999374518214674,1
455203,0.9999374479496217,1
472106,0.9999373920187924,1
381405,0.9999373295441901,1
482614,0.9999372939365412,1
385360,0.999937263169592,1
439237,0.9999372333805209,1
463750,0.9999372235252686,1
445903,0.9999372205665045,1
427656,0.9999370932565905,1
472362,0.9999370878129104,1
401160,0.9999370509942332,1
489646,0.9999369582295939,1
428711,0.9999369488657265,1
457144,0.9999369250953121,1
482007,0.9999367945392625,1
407657,0.9999367039783764,1
486661,0.999936665992876,1
464530,0.9999366583964817,1
383381,0.9999365792033043,1
467777,0.9999365568159845,1
435062,0.9999365568080959,1
384262,0.9999365567991675,1
399284,0.9999365520403849,1
472734,0.9999365500021216,1
478672,0.9999365461386658,1
430603,0.9999365224152416,1
392115,0.9999365037403973,1
424369,0.9999365026559461,1
489547,0.999936500591066,1
459522,0.9999364991625276,1
435594,0.9999364771805592,1
504377,0.9999364305235955,1
472562,0.9999364285446071,1
461250,0.9999364270757393,1
396670,0.9999363820341927,1
463465,0.9999363328091058,1
469959,0.9999362980540523,1
418964,0.9999362136807572,1
462290,0.9999361855234493,1
437608,0.9999361840574633,1
382778,0.9999361640164226,1
391106,0.9999361423095098,1
444911,0.9999361224709371,1
429933,0.9999361078241218,1
402332,0.9999360538109192,1
473416,0.9999359492248728,1
387680,0.9999359491755034,1
488818,0.9999359360690742,1
454957,0.9999359042367149,1
479287,0.9999359012828867,1
441303,0.9999358850672396,1
431466,0.9999358647262777,1
464343,0.9999357974753873,1
456597,0.9999357789005682,1
455787,0.9999356735747169,1
416204,0.9999355854769412,1
387715,0.9999355609889368,1
440846,0.9999355434168342,1
441745,0.9999355321994038,1
452624,0.9999354986957094,1
478921,0.999935406006963,1
477759,0.999935365608113,1
428730,0.9999352381322668,1
494507,0.9999352377003647,1
439102,0.999935198893529,1
507740,0.9999351871920643,1
395455,0.9999351762224543,1
485380,0.9999351388227368,1
439927,0.999935132980802,1
472304,0.9999351236219619,1
401841,0.9999351223074553,1
414050,0.999934962429737,1
416415,0.9999349479049724,1
381535,0.9999349447778086,1
451359,0.9999349232658724,1
493837,0.9999348859829783,1
428126,0.9999348442827525,1
408370,0.9999348307099505,1
493866,0.9999347454082288,1
410526,0.9999347300705469,1
442426,0.9999347199559911,1
474318,0.9999347140938072,1
483110,0.9999347133179968,1
401992,0.9999347122180793,1
472828,0.999934693569375,1
402666,0.9999346273989849,1
465377,0.9999346195039329,1
461629,0.9999345619106661,1
442035,0.999934534738286,1
419348,0.9999344628515582,1
485756,0.9999344277952997,1
384368,0.9999344266016579,1
417698,0.999934410910382,1
394761,0.9999343981927619,1
385011,0.9999342500618558,1
440056,0.9999342296612372,1
490570,0.9999342183767388,1
404497,0.9999341398736399,1
493854,0.9999341132585996,1
475955,0.9999341030714173,1
456727,0.9999338707388772,1
408191,0.9999337842099014,1
444197,0.9999337059567579,1
449679,0.9999335708435945,1
396637,0.9999335587260737,1
432754,0.9999335098796543,1
431988,0.9999334873944326,1
475269,0.9999334565329714,1
502561,0.9999334298752098,1
413025,0.9999333849394764,1
396708,0.9999332981125079,1
422253,0.9999332197962701,1
382555,0.9999331905541461,1
478504,0.9999331784339792,1
490293,0.9999331422200085,1
390552,0.9999331031101869,1
465343,0.9999330952294244,1
470732,0.9999330673972164,1
464944,0.9999329671538206,1
464847,0.9999329280728851,1
424536,0.9999328016342706,1
449840,0.999932731930323,1
409279,0.9999326818667291,1
435729,0.9999326228846013,1
409877,0.999932587295353,1
443898,0.9999325435999249,1
477939,0.999932519810816,1
494564,0.9999324434839766,1
445976,0.9999324389859617,1
392877,0.9999324034357348,1
489879,0.999932265276599,1
420636,0.9999322166912384,1
408938,0.9999322160052656,1
450365,0.9999320439928583,1
400993,0.9999319924801651,1
387325,0.999931960039856,1
450479,0.9999318205990864,1
463345,0.9999317555459619,1
458621,0.9999317288318132,1
443724,0.999931724478299,1
459236,0.9999316811451888,1
481465,0.9999316752327411,1
487493,0.9999315830526936,1
419643,0.9999315468596545,1
390535,0.9999315179115036,1
422444,0.999931429755991,1
455778,0.9999314268619519,1
499210,0.9999314155254282,1
405289,0.9999313871470049,1
459631,0.999931369620247,1
467270,0.9999313595661865,1
405112,0.9999312984961951,1
412535,0.9999312121555739,1
399309,0.9999311856870267,1
400333,0.9999311393500818,1
442338,0.9999309343533016,1
490915,0.9999308940640987,1
459243,0.9999308828172889,1
476469,0.9999307649386119,1
497065,0.9999307155744951,1
387066,0.9999307018780413,1
496780,0.9999306912835508,1
467249,0.9999306911919714,1
429222,0.999930676060674,1
383732,0.9999305916585282,1
436629,0.9999305484179128,1
498940,0.9999305460233106,1
459777,0.9999305317013027,1
445088,0.9999305260512306,1
500272,0.9999305212325057,1
400313,0.9999304657640884,1
457104,0.999930444361866,1
499415,0.9999304260610329,1
475079,0.9999303574906913,1
446377,0.9999303568808312,1
486117,0.9999303320251137,1
466588,0.9999302054531348,1
489069,0.9999301930688905,1
482208,0.9999301474523582,1
486914,0.999930100044326,1
480462,0.9999300578667183,1
410966,0.9999298123341678,1
